tmp:1022.976, loss:1765.6862
tmp:0.03072323203784432, loss:445.49786
tmp:0.030692508805806477, loss:445.49786
tmp:0.030661816297000672, loss:445.49786
tmp:0.030631154480703672, loss:445.49786
tmp:0.03060052332622297, loss:445.49786
tmp:0.03056992280289675, loss:445.49786
tmp:0.03053935288009385, loss:445.49786
tmp:0.030508813527213758, loss:445.49786
tmp:0.030478304713686545, loss:445.49786
tmp:0.03044782640897286, loss:445.49786
tmp:0.030417378582563888, loss:445.49786
tmp:0.030386961203981325, loss:445.49786
tmp:0.030356574242777344, loss:445.49786
tmp:0.030326217668534567, loss:445.49786
tmp:0.030295891450866034, loss:445.49786
tmp:0.030265595559415166, loss:445.49786
tmp:0.03023532996385575, loss:445.49786
tmp:0.030205094633891896, loss:445.49786
tmp:0.030174889539258003, loss:445.49786
tmp:0.030144714649718744, loss:445.49786
tmp:0.030114569935069026, loss:445.49786
tmp:0.030084455365133957, loss:445.49786
tmp:0.030054370909768823, loss:445.49786
tmp:0.030024316538859053, loss:445.49786
tmp:0.029994292222320196, loss:445.49786
tmp:0.029964297930097875, loss:445.49786
tmp:0.029934333632167777, loss:445.49786
tmp:0.029904399298535608, loss:445.49786
tmp:0.02987449489923707, loss:445.49786
tmp:0.029844620404337833, loss:445.49786
tmp:0.029814775783933496, loss:445.49786
tmp:0.029784961008149563, loss:445.49786
tmp:0.029755176047141414, loss:445.49786
tmp:0.029725420871094272, loss:445.49786
tmp:0.02969569545022318, loss:445.49786
tmp:0.029665999754772954, loss:445.49786
tmp:0.02963633375501818, loss:445.49786
tmp:0.02960669742126316, loss:445.49786
tmp:0.029577090723841896, loss:445.49786
tmp:0.029547513633118055, loss:445.49786
tmp:0.02951796611948494, loss:445.49786
tmp:0.029488448153365453, loss:445.49786
tmp:0.029458959705212086, loss:445.49786
tmp:0.029429500745506876, loss:445.49786
tmp:0.029400071244761367, loss:445.49786
tmp:0.029370671173516605, loss:445.49786
tmp:0.029341300502343088, loss:445.49786
tmp:0.029311959201840744, loss:445.49786
tmp:0.029282647242638904, loss:445.49786
tmp:0.029253364595396264, loss:445.49786
tmp:0.02922411123080087, loss:445.49786
tmp:0.02919488711957007, loss:445.49786
tmp:0.0291656922324505, loss:445.49786
tmp:0.02913652654021805, loss:445.49786
tmp:0.029107390013677834, loss:445.49786
tmp:0.029078282623664155, loss:445.49786
tmp:0.02904920434104049, loss:445.49786
tmp:0.02902015513669945, loss:445.49786
tmp:0.02899113498156275, loss:445.49786
tmp:0.028962143846581186, loss:445.49786
tmp:0.028933181702734605, loss:445.49786
tmp:0.02890424852103187, loss:445.49786
tmp:0.028875344272510838, loss:445.49786
tmp:0.028846468928238327, loss:445.49786
tmp:0.028817622459310088, loss:445.49786
tmp:0.028788804836850777, loss:445.49786
tmp:0.028760016032013926, loss:445.49786
tmp:0.02873125601598191, loss:445.49786
tmp:0.028702524759965927, loss:445.49786
tmp:0.02867382223520596, loss:445.49786
tmp:0.028645148412970754, loss:445.49786
tmp:0.028616503264557783, loss:445.49786
tmp:0.028587886761293226, loss:445.49786
tmp:0.028559298874531933, loss:445.49786
tmp:0.0285307395756574, loss:445.49786
tmp:0.028502208836081743, loss:445.49786
tmp:0.028473706627245663, loss:445.49786
tmp:0.028445232920618416, loss:445.49786
tmp:0.028416787687697797, loss:445.49786
tmp:0.0283883709000101, loss:445.49786
tmp:0.02835998252911009, loss:445.49786
tmp:0.028331622546580983, loss:445.49786
tmp:0.028303290924034403, loss:445.49786
tmp:0.028274987633110368, loss:445.49786
tmp:0.02824671264547726, loss:445.49786
tmp:0.028218465932831782, loss:445.49786
tmp:0.02819024746689895, loss:445.49786
tmp:0.028162057219432053, loss:445.49786
tmp:0.02813389516221262, loss:445.49786
tmp:0.02810576126705041, loss:445.49786
tmp:0.02807765550578336, loss:445.49786
tmp:0.028049577850277577, loss:445.49786
tmp:0.0280215282724273, loss:445.49786
tmp:0.02799350674415487, loss:445.49786
tmp:0.027965513237410717, loss:445.49786
tmp:0.027937547724173305, loss:445.49786
tmp:0.02790961017644913, loss:445.49786
tmp:0.02788170056627268, loss:445.49786
tmp:0.02785381886570641, loss:445.49786
tmp:0.027825965046840703, loss:445.49786
tmp:0.027798139081793863, loss:445.49786
tmp:0.02777034094271207, loss:445.49786
tmp:0.027742570601769358, loss:445.49786
tmp:0.02771482803116759, loss:445.49786
tmp:0.027687113203136424, loss:445.49786
tmp:0.027659426089933287, loss:445.49786
tmp:0.027631766663843354, loss:445.49786
tmp:0.02760413489717951, loss:445.49786
tmp:0.02757653076228233, loss:445.49786
tmp:0.027548954231520047, loss:445.49786
tmp:0.027521405277288528, loss:445.49786
tmp:0.027493883872011238, loss:445.49786
tmp:0.027466389988139227, loss:445.49786
tmp:0.027438923598151088, loss:445.49786
tmp:0.027411484674552938, loss:445.49786
tmp:0.027384073189878386, loss:445.49786
tmp:0.027356689116688506, loss:445.49786
tmp:0.027329332427571816, loss:445.49786
tmp:0.027302003095144245, loss:445.49786
tmp:0.0272747010920491, loss:445.49786
tmp:0.02724742639095705, loss:445.49786
tmp:0.02722017896456609, loss:445.49786
tmp:0.027192958785601525, loss:445.49786
tmp:0.027165765826815923, loss:445.49786
tmp:0.02713860006098911, loss:445.49786
tmp:0.02711146146092812, loss:445.49786
tmp:0.02708434999946719, loss:445.49786
tmp:0.027057265649467723, loss:445.49786
tmp:0.027030208383818255, loss:445.49786
tmp:0.027003178175434437, loss:445.49786
tmp:0.026976174997259003, loss:445.49786
tmp:0.026949198822261745, loss:445.49786
tmp:0.026922249623439483, loss:445.49786
tmp:0.026895327373816044, loss:445.49786
tmp:0.02686843204644223, loss:445.49786
tmp:0.026841563614395787, loss:445.49786
tmp:0.026814722050781392, loss:445.49786
tmp:0.026787907328730612, loss:445.49786
tmp:0.026761119421401882, loss:445.49786
tmp:0.02673435830198048, loss:445.49786
tmp:0.0267076239436785, loss:445.49786
tmp:0.02668091631973482, loss:445.49786
tmp:0.026654235403415084, loss:445.49786
tmp:0.026627581168011668, loss:445.49786
tmp:0.026600953586843657, loss:445.49786
tmp:0.026574352633256814, loss:445.49786
tmp:0.026547778280623557, loss:445.49786
tmp:0.026521230502342934, loss:445.49786
tmp:0.02649470927184059, loss:445.49786
tmp:0.02646821456256875, loss:445.49786
tmp:0.02644174634800618, loss:445.49786
tmp:0.026415304601658175, loss:445.49786
tmp:0.026388889297056517, loss:445.49786
tmp:0.026362500407759462, loss:445.49786
tmp:0.026336137907351703, loss:445.49786
tmp:0.026309801769444353, loss:445.49786
tmp:0.026283491967674908, loss:445.49786
tmp:0.026257208475707235, loss:445.49786
tmp:0.026230951267231527, loss:445.49786
tmp:0.026204720315964297, loss:445.49786
tmp:0.026178515595648332, loss:445.49786
tmp:0.026152337080052684, loss:445.49786
tmp:0.02612618474297263, loss:445.49786
tmp:0.02610005855822966, loss:445.49786
tmp:0.02607395849967143, loss:445.49786
tmp:0.02604788454117176, loss:445.49786
tmp:0.02602183665663059, loss:445.49786
tmp:0.02599581481997396, loss:445.49786
tmp:0.025969819005153987, loss:445.49786
tmp:0.025943849186148834, loss:445.49786
tmp:0.025917905336962685, loss:445.49786
tmp:0.025891987431625723, loss:445.49786
tmp:0.025866095444194097, loss:445.49786
tmp:0.025840229348749903, loss:445.49786
tmp:0.025814389119401152, loss:445.49786
tmp:0.02578857473028175, loss:445.49786
tmp:0.025762786155551467, loss:445.49786
tmp:0.025737023369395914, loss:445.49786
tmp:0.02571128634602652, loss:445.49786
tmp:0.025685575059680492, loss:445.49786
tmp:0.02565988948462081, loss:445.49786
tmp:0.02563422959513619, loss:445.49786
tmp:0.025608595365541054, loss:445.49786
tmp:0.025582986770175512, loss:445.49786
tmp:0.025557403783405337, loss:445.49786
tmp:0.02553184637962193, loss:445.49786
tmp:0.02550631453324231, loss:445.49786
tmp:0.02548080821870907, loss:445.49786
tmp:0.02545532741049036, loss:445.49786
tmp:0.02542987208307987, loss:445.49786
tmp:0.02540444221099679, loss:445.49786
tmp:0.025379037768785792, loss:445.49786
tmp:0.025353658731017005, loss:445.49786
tmp:0.02532830507228599, loss:445.49786
tmp:0.025302976767213704, loss:445.49786
tmp:0.02527767379044649, loss:445.49786
tmp:0.025252396116656042, loss:445.49786
tmp:0.025227143720539386, loss:445.49786
tmp:0.025201916576818847, loss:445.49786
tmp:0.025176714660242027, loss:445.49786
tmp:0.025151537945581785, loss:445.49786
tmp:0.025126386407636203, loss:445.49786
tmp:0.025101260021228568, loss:445.49786
tmp:0.025076158761207338, loss:445.49786
tmp:0.02505108260244613, loss:445.49786
tmp:0.025026031519843683, loss:445.49786
tmp:0.02500100548832384, loss:445.49786
tmp:0.024976004482835514, loss:445.49786
tmp:0.024951028478352677, loss:445.49786
tmp:0.024926077449874323, loss:445.49786
tmp:0.02490115137242445, loss:445.49786
tmp:0.024876250221052023, loss:445.49786
tmp:0.02485137397083097, loss:445.49786
tmp:0.02482652259686014, loss:445.49786
tmp:0.02480169607426328, loss:445.49786
tmp:0.02477689437818902, loss:445.49786
tmp:0.02475211748381083, loss:445.49786
tmp:0.02472736536632702, loss:445.49786
tmp:0.024702638000960692, loss:445.49786
tmp:0.024677935362959733, loss:445.49786
tmp:0.024653257427596772, loss:445.49786
tmp:0.024628604170169176, loss:445.49786
tmp:0.024603975565999008, loss:445.49786
tmp:0.02457937159043301, loss:445.49786
tmp:0.02455479221884258, loss:445.49786
tmp:0.024530237426623736, loss:445.49786
tmp:0.02450570718919711, loss:445.49786
tmp:0.024481201482007914, loss:445.49786
tmp:0.024456720280525906, loss:445.49786
tmp:0.02443226356024538, loss:445.49786
tmp:0.024407831296685136, loss:445.49786
tmp:0.02438342346538845, loss:445.49786
tmp:0.024359040041923064, loss:445.49786
tmp:0.02433468100188114, loss:445.49786
tmp:0.02431034632087926, loss:445.49786
tmp:0.024286035974558383, loss:445.49786
tmp:0.024261749938583824, loss:445.49786
tmp:0.02423748818864524, loss:445.49786
tmp:0.024213250700456594, loss:445.49786
tmp:0.02418903744975614, loss:445.49786
tmp:0.024164848412306383, loss:445.49786
tmp:0.024140683563894077, loss:445.49786
tmp:0.02411654288033018, loss:445.49786
tmp:0.024092426337449853, loss:445.49786
tmp:0.0240683339111124, loss:445.49786
tmp:0.02404426557720129, loss:445.49786
tmp:0.02402022131162409, loss:445.49786
tmp:0.023996201090312464, loss:445.49786
tmp:0.02397220488922215, loss:445.49786
tmp:0.02394823268433293, loss:445.49786
tmp:0.023924284451648598, loss:445.49786
tmp:0.02390036016719695, loss:445.49786
tmp:0.02387645980702975, loss:445.49786
tmp:0.023852583347222723, loss:445.49786
tmp:0.0238287307638755, loss:445.49786
tmp:0.023804902033111624, loss:445.49786
tmp:0.023781097131078514, loss:445.49786
tmp:0.023757316033947436, loss:445.49786
tmp:0.023733558717913487, loss:445.49786
tmp:0.023709825159195574, loss:445.49786
tmp:0.02368611533403638, loss:445.49786
tmp:0.023662429218702343, loss:445.49786
tmp:0.02363876678948364, loss:445.49786
tmp:0.023615128022694158, loss:445.49786
tmp:0.023591512894671464, loss:445.49786
tmp:0.023567921381776793, loss:445.49786
tmp:0.023544353460395014, loss:445.49786
tmp:0.023520809106934618, loss:445.49786
tmp:0.023497288297827684, loss:445.49786
tmp:0.023473791009529857, loss:445.49786
tmp:0.02345031721852033, loss:445.49786
tmp:0.02342686690130181, loss:445.49786
tmp:0.023403440034400508, loss:445.49786
tmp:0.02338003659436611, loss:445.49786
tmp:0.023356656557771742, loss:445.49786
tmp:0.02333329990121397, loss:445.49786
tmp:0.023309966601312754, loss:445.49786
tmp:0.023286656634711442, loss:445.49786
tmp:0.02326336997807673, loss:445.49786
tmp:0.023240106608098655, loss:445.49786
tmp:0.023216866501490557, loss:445.49786
tmp:0.023193649634989065, loss:445.49786
tmp:0.023170455985354076, loss:445.49786
tmp:0.023147285529368723, loss:445.49786
tmp:0.023124138243839354, loss:445.49786
tmp:0.023101014105595515, loss:445.49786
tmp:0.02307791309148992, loss:445.49786
tmp:0.023054835178398427, loss:445.49786
tmp:0.023031780343220027, loss:445.49786
tmp:0.023008748562876807, loss:445.49786
tmp:0.02298573981431393, loss:445.49786
tmp:0.022962754074499617, loss:445.49786
tmp:0.022939791320425118, loss:445.49786
tmp:0.022916851529104693, loss:445.49786
tmp:0.022893934677575587, loss:445.49786
tmp:0.022871040742898013, loss:445.49786
tmp:0.022848169702155113, loss:445.49786
tmp:0.02282532153245296, loss:445.49786
tmp:0.022802496210920505, loss:445.49786
tmp:0.022779693714709583, loss:445.49786
tmp:0.022756914020994872, loss:445.49786
tmp:0.022734157106973876, loss:445.49786
tmp:0.022711422949866902, loss:445.49786
tmp:0.022688711526917035, loss:445.49786
tmp:0.022666022815390117, loss:445.49786
tmp:0.022643356792574728, loss:445.49786
tmp:0.022620713435782154, loss:445.49786
tmp:0.02259809272234637, loss:445.49786
tmp:0.022575494629624025, loss:445.49786
tmp:0.022552919134994402, loss:445.49786
tmp:0.022530366215859406, loss:445.49786
tmp:0.022507835849643547, loss:445.49786
tmp:0.022485328013793902, loss:445.49786
tmp:0.02246284268578011, loss:445.49786
tmp:0.02244037984309433, loss:445.49786
tmp:0.022417939463251237, loss:445.49786
tmp:0.022395521523787987, loss:445.49786
tmp:0.0223731260022642, loss:445.49786
tmp:0.022350752876261936, loss:445.49786
tmp:0.022328402123385674, loss:445.49786
tmp:0.02230607372126229, loss:445.49786
tmp:0.022283767647541027, loss:445.49786
tmp:0.022261483879893487, loss:445.49786
tmp:0.022239222396013593, loss:445.49786
tmp:0.022216983173617578, loss:445.49786
tmp:0.02219476619044396, loss:445.49786
tmp:0.022172571424253516, loss:445.49786
tmp:0.022150398852829264, loss:445.49786
tmp:0.022128248453976436, loss:445.49786
tmp:0.02210612020552246, loss:445.49786
tmp:0.022084014085316937, loss:445.49786
tmp:0.022061930071231618, loss:445.49786
tmp:0.022039868141160386, loss:445.49786
tmp:0.022017828273019225, loss:445.49786
tmp:0.021995810444746206, loss:445.49786
tmp:0.02197381463430146, loss:445.49786
tmp:0.021951840819667157, loss:445.49786
tmp:0.02192988897884749, loss:445.49786
tmp:0.021907959089868645, loss:445.49786
tmp:0.021886051130778777, loss:445.49786
tmp:0.021864165079647998, loss:445.49786
tmp:0.02184230091456835, loss:445.49786
tmp:0.02182045861365378, loss:445.49786
tmp:0.02179863815504013, loss:445.49786
tmp:0.02177683951688509, loss:445.49786
tmp:0.021755062677368205, loss:445.49786
tmp:0.021733307614690837, loss:445.49786
tmp:0.021711574307076147, loss:445.49786
tmp:0.021689862732769072, loss:445.49786
tmp:0.021668172870036303, loss:445.49786
tmp:0.021646504697166266, loss:445.49786
tmp:0.0216248581924691, loss:445.49786
tmp:0.02160323333427663, loss:445.49786
tmp:0.021581630100942353, loss:445.49786
tmp:0.02156004847084141, loss:445.49786
tmp:0.021538488422370567, loss:445.49786
tmp:0.021516949933948197, loss:445.49786
tmp:0.02149543298401425, loss:445.49786
tmp:0.021473937551030237, loss:445.49786
tmp:0.021452463613479206, loss:445.49786
tmp:0.021431011149865727, loss:445.49786
tmp:0.021409580138715863, loss:445.49786
tmp:0.021388170558577148, loss:445.49786
tmp:0.02136678238801857, loss:445.49786
tmp:0.021345415605630552, loss:445.49786
tmp:0.02132407019002492, loss:445.49786
tmp:0.021302746119834896, loss:445.49786
tmp:0.021281443373715063, loss:445.49786
tmp:0.02126016193034135, loss:445.49786
tmp:0.021238901768411006, loss:445.49786
tmp:0.021217662866642596, loss:445.49786
tmp:0.021196445203775952, loss:445.49786
tmp:0.021175248758572178, loss:445.49786
tmp:0.021154073509813607, loss:445.49786
tmp:0.02113291943630379, loss:445.49786
tmp:0.021111786516867487, loss:445.49786
tmp:0.02109067473035062, loss:445.49786
tmp:0.02106958405562027, loss:445.49786
tmp:0.02104851447156465, loss:445.49786
tmp:0.021027465957093084, loss:445.49786
tmp:0.021006438491135992, loss:445.49786
tmp:0.020985432052644856, loss:445.49786
tmp:0.02096444662059221, loss:445.49786
tmp:0.020943482173971618, loss:445.49786
tmp:0.020922538691797644, loss:445.49786
tmp:0.020901616153105845, loss:445.49786
tmp:0.02088071453695274, loss:445.49786
tmp:0.02085983382241579, loss:445.49786
tmp:0.020838973988593374, loss:445.49786
tmp:0.02081813501460478, loss:445.49786
tmp:0.020797316879590175, loss:445.49786
tmp:0.020776519562710583, loss:445.49786
tmp:0.020755743043147874, loss:445.49786
tmp:0.020734987300104726, loss:445.49786
tmp:0.02071425231280462, loss:445.49786
tmp:0.020693538060491817, loss:445.49786
tmp:0.020672844522431327, loss:445.49786
tmp:0.020652171677908896, loss:445.49786
tmp:0.02063151950623099, loss:445.49786
tmp:0.02061088798672476, loss:445.49786
tmp:0.020590277098738036, loss:445.49786
tmp:0.0205696868216393, loss:445.49786
tmp:0.02054911713481766, loss:445.49786
tmp:0.020528568017682842, loss:445.49786
tmp:0.020508039449665158, loss:445.49786
tmp:0.020487531410215493, loss:445.49786
tmp:0.02046704387880528, loss:445.49786
tmp:0.020446576834926473, loss:445.49786
tmp:0.020426130258091545, loss:445.49786
tmp:0.020405704127833452, loss:445.49786
tmp:0.02038529842370562, loss:445.49786
tmp:0.02036491312528191, loss:445.49786
tmp:0.02034454821215663, loss:445.49786
tmp:0.02032420366394447, loss:445.49786
tmp:0.020303879460280526, loss:445.49786
tmp:0.020283575580820244, loss:445.49786
tmp:0.020263292005239426, loss:445.49786
tmp:0.020243028713234187, loss:445.49786
tmp:0.020222785684520954, loss:445.49786
tmp:0.020202562898836433, loss:445.49786
tmp:0.020182360335937597, loss:445.49786
tmp:0.02016217797560166, loss:445.49786
tmp:0.020142015797626058, loss:445.49786
tmp:0.020121873781828434, loss:445.49786
tmp:0.020101751908046604, loss:445.49786
tmp:0.020081650156138556, loss:445.49786
tmp:0.020061568505982418, loss:445.49786
tmp:0.020041506937476434, loss:445.49786
tmp:0.020021465430538957, loss:445.49786
tmp:0.020001443965108417, loss:445.49786
tmp:0.019981442521143308, loss:445.49786
tmp:0.019961461078622164, loss:445.49786
tmp:0.019941499617543542, loss:445.49786
tmp:0.019921558117925998, loss:445.49786
tmp:0.019901636559808072, loss:445.49786
tmp:0.019881734923248264, loss:445.49786
tmp:0.019861853188325018, loss:445.49786
tmp:0.019841991335136692, loss:445.49786
tmp:0.019822149343801557, loss:445.49786
tmp:0.019802327194457757, loss:445.49786
tmp:0.0197825248672633, loss:445.49786
tmp:0.019762742342396035, loss:445.49786
tmp:0.01974297960005364, loss:445.49786
tmp:0.019723236620453586, loss:445.49786
tmp:0.01970351338383313, loss:445.49786
tmp:0.019683809870449296, loss:445.49786
tmp:0.019664126060578848, loss:445.49786
tmp:0.01964446193451827, loss:445.49786
tmp:0.019624817472583753, loss:445.49786
tmp:0.019605192655111167, loss:445.49786
tmp:0.019585587462456058, loss:445.49786
tmp:0.0195660018749936, loss:445.49786
tmp:0.019546435873118606, loss:445.49786
tmp:0.01952688943724549, loss:445.49786
tmp:0.019507362547808244, loss:445.49786
tmp:0.019487855185260434, loss:445.49786
tmp:0.019468367330075172, loss:445.49786
tmp:0.019448898962745098, loss:445.49786
tmp:0.019429450063782352, loss:445.49786
tmp:0.01941002061371857, loss:445.49786
tmp:0.01939061059310485, loss:445.49786
tmp:0.019371219982511744, loss:445.49786
tmp:0.019351848762529232, loss:445.49786
tmp:0.019332496913766702, loss:445.49786
tmp:0.019313164416852935, loss:445.49786
tmp:0.019293851252436083, loss:445.49786
tmp:0.019274557401183647, loss:445.49786
tmp:0.019255282843782463, loss:445.49786
tmp:0.01923602756093868, loss:445.49786
tmp:0.01921679153337774, loss:445.49786
tmp:0.019197574741844362, loss:445.49786
tmp:0.01917837716710252, loss:445.49786
tmp:0.019159198789935418, loss:445.49786
tmp:0.01914003959114548, loss:445.49786
tmp:0.019120899551554334, loss:445.49786
tmp:0.019101778652002778, loss:445.49786
tmp:0.019082676873350773, loss:445.49786
tmp:0.019063594196477424, loss:445.49786
tmp:0.019044530602280948, loss:445.49786
tmp:0.019025486071678668, loss:445.49786
tmp:0.01900646058560699, loss:445.49786
tmp:0.018987454125021383, loss:445.49786
tmp:0.018968466670896363, loss:445.49786
tmp:0.018949498204225465, loss:445.49786
tmp:0.01893054870602124, loss:445.49786
tmp:0.018911618157315218, loss:445.49786
tmp:0.0188927065391579, loss:445.49786
tmp:0.018873813832618744, loss:445.49786
tmp:0.018854940018786126, loss:445.49786
tmp:0.01883608507876734, loss:445.49786
tmp:0.01881724899368857, loss:445.49786
tmp:0.018798431744694883, loss:445.49786
tmp:0.018779633312950187, loss:445.49786
tmp:0.018760853679637236, loss:445.49786
tmp:0.0187420928259576, loss:445.49786
tmp:0.018723350733131642, loss:445.49786
tmp:0.01870462738239851, loss:445.49786
tmp:0.018685922755016113, loss:445.49786
tmp:0.018667236832261097, loss:445.49786
tmp:0.018648569595428835, loss:445.49786
tmp:0.018629921025833406, loss:445.49786
tmp:0.01861129110480757, loss:445.49786
tmp:0.018592679813702762, loss:445.49786
tmp:0.01857408713388906, loss:445.49786
tmp:0.01855551304675517, loss:445.49786
tmp:0.018536957533708414, loss:445.49786
tmp:0.018518420576174706, loss:445.49786
tmp:0.018499902155598533, loss:445.49786
tmp:0.018481402253442934, loss:445.49786
tmp:0.01846292085118949, loss:445.49786
tmp:0.0184444579303383, loss:445.49786
tmp:0.01842601347240796, loss:445.49786
tmp:0.018407587458935552, loss:445.49786
tmp:0.018389179871476615, loss:445.49786
tmp:0.01837079069160514, loss:445.49786
tmp:0.018352419900913533, loss:445.49786
tmp:0.01833406748101262, loss:445.49786
tmp:0.01831573341353161, loss:445.49786
tmp:0.018297417680118076, loss:445.49786
tmp:0.01827912026243796, loss:445.49786
tmp:0.01826084114217552, loss:445.49786
tmp:0.018242580301033345, loss:445.49786
tmp:0.01822433772073231, loss:445.49786
tmp:0.018206113383011577, loss:445.49786
tmp:0.018187907269628566, loss:445.49786
tmp:0.01816971936235894, loss:445.49786
tmp:0.01815154964299658, loss:445.49786
tmp:0.018133398093353584, loss:445.49786
tmp:0.01811526469526023, loss:445.49786
tmp:0.01809714943056497, loss:445.49786
tmp:0.018079052281134406, loss:445.49786
tmp:0.01806097322885327, loss:445.49786
tmp:0.01804291225562442, loss:445.49786
tmp:0.018024869343368794, loss:445.49786
tmp:0.018006844474025424, loss:445.49786
tmp:0.017988837629551398, loss:445.49786
tmp:0.017970848791921845, loss:445.49786
tmp:0.017952877943129924, loss:445.49786
tmp:0.017934925065186794, loss:445.49786
tmp:0.017916990140121606, loss:445.49786
tmp:0.017899073149981484, loss:445.49786
tmp:0.017881174076831503, loss:445.49786
tmp:0.017863292902754672, loss:445.49786
tmp:0.01784542960985192, loss:445.49786
tmp:0.017827584180242065, loss:445.49786
tmp:0.017809756596061824, loss:445.49786
tmp:0.017791946839465764, loss:445.49786
tmp:0.0177741548926263, loss:445.49786
tmp:0.017756380737733675, loss:445.49786
tmp:0.01773862435699594, loss:445.49786
tmp:0.017720885732638945, loss:445.49786
tmp:0.017703164846906306, loss:445.49786
tmp:0.017685461682059398, loss:445.49786
tmp:0.017667776220377338, loss:445.49786
tmp:0.01765010844415696, loss:445.49786
tmp:0.0176324583357128, loss:445.49786
tmp:0.01761482587737709, loss:445.49786
tmp:0.017597211051499712, loss:445.49786
tmp:0.017579613840448212, loss:445.49786
tmp:0.017562034226607764, loss:445.49786
tmp:0.017544472192381158, loss:445.49786
tmp:0.017526927720188778, loss:445.49786
tmp:0.01750940079246859, loss:445.49786
tmp:0.01749189139167612, loss:445.49786
tmp:0.017474399500284444, loss:445.49786
tmp:0.01745692510078416, loss:445.49786
tmp:0.017439468175683377, loss:445.49786
tmp:0.017422028707507694, loss:445.49786
tmp:0.017404606678800186, loss:445.49786
tmp:0.017387202072121386, loss:445.49786
tmp:0.017369814870049266, loss:445.49786
tmp:0.017352445055179216, loss:445.49786
tmp:0.017335092610124038, loss:445.49786
tmp:0.017317757517513913, loss:445.49786
tmp:0.0173004397599964, loss:445.49786
tmp:0.017283139320236403, loss:445.49786
tmp:0.017265856180916167, loss:445.49786
tmp:0.01724859032473525, loss:445.49786
tmp:0.017231341734410516, loss:445.49786
tmp:0.017214110392676105, loss:445.49786
tmp:0.01719689628228343, loss:445.49786
tmp:0.017179699386001144, loss:445.49786
tmp:0.017162519686615144, loss:445.49786
tmp:0.01714535716692853, loss:445.49786
tmp:0.017128211809761602, loss:445.49786
tmp:0.01711108359795184, loss:445.49786
tmp:0.01709397251435389, loss:445.49786
tmp:0.017076878541839535, loss:445.49786
tmp:0.017059801663297694, loss:445.49786
tmp:0.017042741861634396, loss:445.49786
tmp:0.017025699119772763, loss:445.49786
tmp:0.01700867342065299, loss:445.49786
tmp:0.01699166474723234, loss:445.49786
tmp:0.016974673082485105, loss:445.49786
tmp:0.01695769840940262, loss:445.49786
tmp:0.01694074071099322, loss:445.49786
tmp:0.016923799970282226, loss:445.49786
tmp:0.016906876170311943, loss:445.49786
tmp:0.016889969294141632, loss:445.49786
tmp:0.016873079324847492, loss:445.49786
tmp:0.016856206245522646, loss:445.49786
tmp:0.016839350039277123, loss:445.49786
tmp:0.016822510689237846, loss:445.49786
tmp:0.01680568817854861, loss:445.49786
tmp:0.016788882490370062, loss:445.49786
tmp:0.016772093607879693, loss:445.49786
tmp:0.016755321514271813, loss:445.49786
tmp:0.016738566192757542, loss:445.49786
tmp:0.016721827626564784, loss:445.49786
tmp:0.01670510579893822, loss:445.49786
tmp:0.01668840069313928, loss:445.49786
tmp:0.016671712292446142, loss:445.49786
tmp:0.016655040580153695, loss:445.49786
tmp:0.01663838553957354, loss:445.49786
tmp:0.01662174715403397, loss:445.49786
tmp:0.016605125406879934, loss:445.49786
tmp:0.016588520281473056, loss:445.49786
tmp:0.016571931761191584, loss:445.49786
tmp:0.01655535982943039, loss:445.49786
tmp:0.01653880446960096, loss:445.49786
tmp:0.016522265665131357, loss:445.49786
tmp:0.016505743399466227, loss:445.49786
tmp:0.01648923765606676, loss:445.49786
tmp:0.016472748418410694, loss:445.49786
tmp:0.016456275669992283, loss:445.49786
tmp:0.01643981939432229, loss:445.49786
tmp:0.016423379574927968, loss:445.49786
tmp:0.01640695619535304, loss:445.49786
tmp:0.016390549239157687, loss:445.49786
tmp:0.01637415868991853, loss:445.49786
tmp:0.01635778453122861, loss:445.49786
tmp:0.01634142674669738, loss:445.49786
tmp:0.016325085319950684, loss:445.49786
tmp:0.016308760234630734, loss:445.49786
tmp:0.0162924514743961, loss:445.49786
tmp:0.016276159022921705, loss:445.49786
tmp:0.016259882863898782, loss:445.49786
tmp:0.016243622981034885, loss:445.49786
tmp:0.01622737935805385, loss:445.49786
tmp:0.016211151978695798, loss:445.49786
tmp:0.016194940826717102, loss:445.49786
tmp:0.016178745885890387, loss:445.49786
tmp:0.016162567140004497, loss:445.49786
tmp:0.01614640457286449, loss:445.49786
tmp:0.01613025816829163, loss:445.49786
tmp:0.016114127910123337, loss:445.49786
tmp:0.016098013782213212, loss:445.49786
tmp:0.016081915768430998, loss:445.49786
tmp:0.016065833852662567, loss:445.49786
tmp:0.016049768018809904, loss:445.49786
tmp:0.016033718250791095, loss:445.49786
tmp:0.016017684532540304, loss:445.49786
tmp:0.016001666848007762, loss:445.49786
tmp:0.015985665181159753, loss:445.49786
tmp:0.015969679515978594, loss:445.49786
tmp:0.015953709836462614, loss:445.49786
tmp:0.01593775612662615, loss:445.49786
tmp:0.015921818370499524, loss:445.49786
tmp:0.015905896552129026, loss:445.49786
tmp:0.015889990655576898, loss:445.49786
tmp:0.01587410066492132, loss:445.49786
tmp:0.0158582265642564, loss:445.49786
tmp:0.015842368337692144, loss:445.49786
tmp:0.015826525969354452, loss:445.49786
tmp:0.015810699443385097, loss:445.49786
